Invoice ID,Branch,City,Customer type,Gender,Category,Unit price,Quantity,Tax 5%,Amount,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
501-61-1753,Friendship,Mbale,Normal,Male,Home and lifestyle,12630,39.6,19,500148,5/4/2024,20:24,MOMO,378.9,4.761904762,18.945,9.8
365-16-4334,Friendship,Mbale,Normal,Male,Food and beverages,5286,70.4,11,372134.4,6/24/2024,14:26,MOMO,211.44,4.761904762,10.572,8.9
305-89-2768,Friendship,Mbale,Member,Male,Home and lifestyle,4380,9.9,3,43362,5/9/2024,18:43,MOMO,65.7,4.761904762,3.285,4.7
574-80-1489,Friendship,Mbale,Member,Male,Food and beverages,12570,17.6,13,221232,6/25/2024,13:22,MOMO,251.4,4.761904762,12.57,8.7
172-42-8274,Friendship,Mbale,Normal,Male,Electronic accessories,7654,4.4,4,33677.6,4/6/2024,18:18,Credit Card,76.54,4.761904762,3.827,5.8
214-30-2776,Friendship,Mbale,Member,Male,Electronic accessories,6898,27.5,9,189695,4/15/2024,19:44,Credit Card,172.45,4.761904762,8.6225,9
746-04-1077,Friendship,Mbale,Member,Male,Food and beverages,16926,110,42,1861860,5/5/2024,11:36,Credit Card,846.3,4.761904762,42.315,9
156-20-0370,Friendship,Mbale,Normal,Male,Electronic accessories,5090,1.1,1,5599,4/10/2024,18:10,Credit Card,25.45,4.761904762,1.2725,5.1
151-33-7434,Friendship,Mbale,Normal,Male,Food and beverages,13554,1.1,3,14909.4,6/4/2024,20:43,Credit Card,67.77,4.761904762,3.3885,6.5
374-38-5555,Friendship,Mbale,Normal,Male,Fashion accessories,12742,27.5,16,350405,6/7/2024,19:30,MOMO,318.55,4.761904762,15.9275,8.5
764-44-8999,Friendship,Mbale,Normal,Male,Health and beauty,2952,4.4,1,12988.8,6/18/2024,14:42,MOMO,29.52,4.761904762,1.476,4.3
602-16-6955,Friendship,Mbale,Normal,Male,Sports and travel,15320,110,38,1685200,5/24/2024,18:10,MOMO,766,4.761904762,38.3,6
303-96-2227,Friendship,Mbale,Normal,Male,Home and lifestyle,19476,110,49,2142360,4/6/2024,17:16,MOMO,973.8,4.761904762,48.69,
701-69-8742,Friendship,Mbale,Normal,Male,Sports and travel,6874,110,17,756140,4/16/2024,10:11,MOMO,343.7,4.761904762,17.185,6.7
305-18-3552,Friendship,Mbale,Member,Male,Home and lifestyle,12076,110,30,1328360,6/16/2024,16:19,Cash,603.8,4.761904762,30.19,6
437-53-3084,Friendship,Mbale,Normal,Male,Fashion accessories,19978,4.4,10,87903.2,6/26/2024,11:48,MOMO,199.78,4.761904762,9.989,7.1
632-32-4574,Friendship,Mbale,Normal,Male,Sports and travel,15184,70.4,30,1068953.6,4/20/2024,14:14,Cash,607.36,4.761904762,30.368,5.5
277-63-2961,Friendship,Mbale,Member,Male,Sports and travel,14794,1.1,4,16273.4,6/4/2024,15:53,Credit Card,73.97,4.761904762,3.6985,5.4
511-54-3087,Friendship,Mbale,Normal,Male,Sports and travel,17690,1.1,4,19459,6/25/2024,16:36,Credit Card,88.45,4.761904762,4.4225,9.5
291-21-5991,Friendship,Mbale,Member,Male,Health and beauty,12258,27.5,15,337095,4/29/2024,14:28,Cash,306.45,4.761904762,15.3225,7
425-85-2085,Friendship,Mbale,Member,Male,Health and beauty,10972,27.5,14,301730,4/29/2024,16:48,MOMO,274.3,4.761904762,13.715,9.8
286-62-6248,Friendship,Mbale,Normal,Male,Fashion accessories,7842,17.6,8,138019.2,5/16/2024,20:03,Credit Card,156.84,4.761904762,7.842,9
339-38-9982,Friendship,Mbale,Member,Male,Fashion accessories,11972,4.4,6,52676.8,5/14/2024,14:55,MOMO,119.72,4.761904762,5.986,6.7
857-67-9057,Friendship,Mbale,Normal,Male,Electronic accessories,4590,110,11,504900,6/6/2024,19:20,MOMO,229.5,4.761904762,11.475,8.2
701-23-5550,Friendship,Mbale,Member,Male,Home and lifestyle,7762,17.6,8,136611.2,4/19/2024,13:40,MOMO,155.24,4.761904762,7.762,4.9
747-58-7183,Friendship,Mbale,Normal,Male,Fashion accessories,11454,9.9,9,113394.6,6/9/2024,20:31,MOMO,171.81,4.761904762,8.5905,6.5
356-44-8813,Friendship,Mbale,Normal,Male,Home and lifestyle,7496,9.9,6,74210.4,5/20/2024,13:45,Credit Card,112.44,4.761904762,5.622,7.7
174-75-0888,Friendship,Mbale,Normal,Male,Electronic accessories,4316,89.1,10,384555.6,4/14/2024,12:32,Cash,194.22,4.761904762,9.711,7.3
514-37-2845,Friendship,Mbale,Normal,Male,Fashion accessories,19850,4.4,10,87340,4/20/2024,13:02,Cash,198.5,4.761904762,9.925,9
343-61-3544,Friendship,Mbale,Member,Male,Sports and travel,5334,110,13,586740,5/29/2024,11:48,Cash,266.7,4.761904762,13.335,8.6
355-34-6244,Friendship,Mbale,Normal,Male,Food and beverages,14478,4.4,7,63703.2,5/14/2024,19:55,Credit Card,144.78,4.761904762,7.239,8.1
339-96-8318,Friendship,Mbale,Member,Male,Fashion accessories,16262,50,28,10000,4/5/2024,19:49,MOMO,569.17,4.761904762,28.4585,6.3
458-61-0011,Friendship,Mbale,Normal,Male,Food and beverages,12060,17.6,12,212256,6/20/2024,18:43,Cash,241.2,4.761904762,12.06,5.8
207-73-1363,Friendship,Mbale,Normal,Male,Health and beauty,13902,4.4,7,61168.8,4/5/2024,12:15,MOMO,139.02,4.761904762,6.951,8.1
375-72-3056,Friendship,Mbale,Normal,Male,Sports and travel,12612,9.9,9,124858.8,5/19/2024,15:58,MOMO,189.18,4.761904762,9.459,7
585-11-6748,Friendship,Mbale,Member,Male,Sports and travel,19360,9.9,15,191664,4/15/2024,13:05,Cash,290.4,4.761904762,14.52,5.3
470-31-3286,Friendship,Mbale,Normal,Male,Health and beauty,2964,9.9,2,29343.6,4/5/2024,11:30,Credit Card,44.46,4.761904762,2.223,8.7
830-58-2383,Friendship,Mbale,Normal,Male,Home and lifestyle,6350,17.6,6,111760,6/8/2024,15:26,Cash,127,4.761904762,6.35,8.6
349-97-8902,Friendship,Mbale,Member,Male,Food and beverages,11578,4.4,6,50943.2,5/17/2024,10:37,MOMO,115.78,4.761904762,5.789,8.9
789-23-8625,Friendship,Mbale,Member,Male,Fashion accessories,18644,9.9,14,184575.6,5/24/2024,11:45,Cash,279.66,4.761904762,13.983,7.2
327-40-9673,Friendship,Mbale,Member,Male,Sports and travel,14520,39.6,22,574992,5/14/2024,19:51,Cash,435.6,4.761904762,21.78,6.9
598-06-7312,Friendship,Mbale,Member,Male,Fashion accessories,18270,1.1,5,20097,6/16/2024,15:42,Cash,91.35,4.761904762,4.5675,6.8
628-90-8624,Friendship,Mbale,Member,Male,Health and beauty,16516,110,41,1816760,4/14/2024,14:41,Cash,825.8,4.761904762,41.29,5
420-04-7590,Friendship,Mbale,Normal,Male,Home and lifestyle,19940,9.9,15,197406,4/18/2024,11:29,MOMO,299.1,4.761904762,14.955,4.7
182-88-2763,Friendship,Mbale,Member,Male,Food and beverages,15982,9.9,12,158221.8,4/20/2024,19:28,Credit Card,239.73,4.761904762,11.9865,5
188-55-0967,Friendship,Mbale,Member,Male,Health and beauty,13294,110,33,1462340,5/15/2024,15:01,Credit Card,664.7,4.761904762,33.235,5
665-63-9737,Friendship,Mbale,Normal,Male,Fashion accessories,10484,9.9,8,103791.6,6/27/2024,17:36,MOMO,157.26,4.761904762,7.863,7.5
794-32-2436,Friendship,Mbale,Member,Male,Electronic accessories,11134,4.4,6,48989.6,4/27/2024,15:08,MOMO,111.34,4.761904762,5.567,6
574-31-8277,Friendship,Mbale,Member,Male,Fashion accessories,6726,1.1,2,7398.6,4/20/2024,19:55,Cash,33.63,4.761904762,1.6815,5.6
369-82-2676,Friendship,Mbale,Normal,Male,Electronic accessories,15132,27.5,19,416130,5/15/2024,18:22,MOMO,378.3,4.761904762,18.915,7.8
149-15-7606,Friendship,Mbale,Member,Male,Sports and travel,7464,89.1,17,665042.4,4/6/2024,15:31,MOMO,335.88,4.761904762,16.794,5.1
133-77-3154,Friendship,Mbale,Member,Male,Fashion accessories,12036,17.6,12,211833.6,6/16/2024,18:04,Credit Card,240.72,4.761904762,12.036,9.4
779-42-2410,Friendship,Mbale,Member,Male,Food and beverages,11548,9.9,9,114325.2,6/20/2024,13:06,MOMO,173.22,4.761904762,8.661,7.7
642-61-4706,Friendship,Mbale,Member,Male,Food and beverages,18680,4.4,9,82192,4/30/2024,16:34,Cash,186.8,4.761904762,9.34,5.5
242-11-3142,Friendship,Mbale,Member,Male,Fashion accessories,16754,4.4,8,73717.6,6/24/2024,19:57,Cash,167.54,4.761904762,8.377,4.6
826-58-8051,Friendship,Mbale,Normal,Male,Home and lifestyle,12438,17.6,12,218908.8,5/6/2024,19:46,MOMO,248.76,4.761904762,12.438,4.3
176-64-7711,Friendship,Mbale,Normal,Male,Food and beverages,6464,9.9,5,63993.6,4/27/2024,19:11,Credit Card,96.96,4.761904762,4.848,4.3
729-06-2010,Friendship,Mbale,Member,Male,Health and beauty,16094,89.1,36,1433975.4,5/6/2024,11:18,Cash,724.23,4.761904762,36.2115,9.2
186-79-9562,Friendship,Mbale,Normal,Male,Health and beauty,14354,50,25,10000,4/29/2024,14:06,Cash,502.39,4.761904762,25.1195,8.9
776-68-1096,Friendship,Mbale,Normal,Male,Home and lifestyle,8824,9.9,7,87357.6,4/18/2024,13:45,Credit Card,132.36,4.761904762,6.618,7.9
434-35-9162,Friendship,Mbale,Member,Male,Food and beverages,4668,17.6,5,82156.8,6/4/2024,18:53,MOMO,93.36,4.761904762,4.668,7.4
174-64-0215,Friendship,Mbale,Normal,Male,Sports and travel,13948,110,35,1534280,4/5/2024,17:49,Credit Card,697.4,4.761904762,34.87,8.9
438-23-1242,Friendship,Mbale,Normal,Male,Electronic accessories,15176,50,27,10000,5/24/2024,10:38,MOMO,531.16,4.761904762,26.558,8.9
238-45-6950,Friendship,Mbale,Member,Male,Food and beverages,10744,1.1,3,11818.4,4/5/2024,20:03,MOMO,53.72,4.761904762,2.686,6.4
197-77-7132,Friendship,Mbale,Member,Male,Electronic accessories,18312,70.4,37,1289164.8,5/16/2024,18:22,MOMO,732.48,4.761904762,36.624,6
457-13-1708,Friendship,Mbale,Member,Male,Fashion accessories,13046,110,33,1435060,5/8/2024,19:07,Credit Card,652.3,4.761904762,32.615,5.2
775-72-1988,Friendship,Mbale,Normal,Male,Home and lifestyle,14656,27.5,18,403040,5/24/2024,15:05,MOMO,366.4,4.761904762,18.32,8.4
525-09-8450,Friendship,Mbale,Normal,Male,Electronic accessories,14426,110,36,1586860,5/30/2024,15:12,Credit Card,721.3,4.761904762,36.065,4.2
388-76-2555,Friendship,Mbale,Normal,Male,Sports and travel,2738,39.6,4,108424.8,6/14/2024,13:59,Cash,82.14,4.761904762,4.107,6.3
875-31-8302,Friendship,Mbale,Normal,Male,Sports and travel,18676,1.1,5,20543.6,5/4/2024,13:07,Cash,93.38,4.761904762,4.669,9.6
457-94-0464,Friendship,Mbale,Member,Male,Electronic accessories,17574,89.1,40,1565843.4,5/30/2024,20:32,MOMO,790.83,4.761904762,39.5415,5.6
605-83-1050,Friendship,Mbale,Normal,Male,Fashion accessories,5436,4.4,3,23918.4,4/15/2024,16:26,MOMO,54.36,4.761904762,2.718,4.3
359-94-5395,Friendship,Mbale,Normal,Male,Health and beauty,18556,1.1,5,20411.6,4/15/2024,10:50,Credit Card,92.78,4.761904762,4.639,9.8
751-15-6198,Friendship,Mbale,Normal,Male,Sports and travel,4602,39.6,7,182239.2,5/16/2024,16:45,MOMO,138.06,4.761904762,6.903,7.9
565-91-4567,Friendship,Mbale,Normal,Male,Health and beauty,2150,70.4,4,151360,4/15/2024,14:38,MOMO,86,4.761904762,4.3,6.2
869-11-3082,Friendship,Mbale,Member,Male,Health and beauty,19232,17.6,19,338483.2,5/27/2024,20:03,Credit Card,384.64,4.761904762,19.232,8.4
190-59-3964,Friendship,Mbale,Member,Male,Food and beverages,9432,27.5,12,259380,6/4/2024,14:35,Credit Card,235.8,4.761904762,11.79,6
366-43-6862,Friendship,Mbale,Normal,Male,Electronic accessories,10578,17.6,11,186172.8,4/25/2024,16:32,MOMO,211.56,4.761904762,10.578,6.7
636-17-0325,Friendship,Mbale,Normal,Male,Health and beauty,12514,17.6,13,220246.4,6/25/2024,18:37,Cash,250.28,4.761904762,12.514,9.5
670-71-7306,Friendship,Mbale,Normal,Male,Sports and travel,8926,39.6,13,353469.6,5/6/2024,20:08,Credit Card,267.78,4.761904762,13.389,5.1
291-59-1384,Friendship,Mbale,Normal,Male,Electronic accessories,12060,1.1,3,13266,6/28/2024,17:38,Cash,60.3,4.761904762,3.015,6
770-42-8960,Friendship,Mbale,Normal,Male,Food and beverages,4224,70.4,8,297369.6,5/5/2024,19:31,Cash,168.96,4.761904762,8.448,6.3
234-36-2483,Friendship,Mbale,Normal,Male,Health and beauty,11518,39.6,17,456112.8,6/15/2024,13:51,Cash,345.54,4.761904762,17.277,5.1
361-59-0574,Friendship,Mbale,Member,Male,Sports and travel,18106,70.4,36,1274662.4,4/15/2024,14:48,Credit Card,724.24,4.761904762,36.212,6.5
608-05-3804,Friendship,Mbale,Member,Male,Electronic accessories,7950,1.1,2,8745,6/25/2024,20:19,Cash,39.75,4.761904762,1.9875,6.1
311-13-6971,Friendship,Mbale,Member,Male,Sports and travel,6398,110,16,703780,6/20/2024,15:18,Credit Card,319.9,4.761904762,15.995,9.9
715-20-1673,Friendship,Mbale,Normal,Male,Electronic accessories,5676,27.5,7,156090,4/6/2024,20:57,Cash,141.9,4.761904762,7.095,9.4
811-35-1094,Friendship,Mbale,Member,Male,Electronic accessories,10090,39.6,15,399564,6/6/2024,15:16,Credit Card,302.7,4.761904762,15.135,8.9
699-88-1972,Friendship,Mbale,Normal,Male,Health and beauty,19832,70.4,40,1396172.8,5/28/2024,17:47,Credit Card,793.28,4.761904762,39.664,4.2
509-10-0516,Friendship,Mbale,Normal,Male,Home and lifestyle,9194,17.6,9,161814.4,6/9/2024,12:02,MOMO,183.88,4.761904762,9.194,5.1
777-67-2495,Friendship,Mbale,Normal,Male,Home and lifestyle,13794,9.9,10,136560.6,6/26/2024,11:26,MOMO,206.91,4.761904762,10.3455,8.7
321-49-7382,Friendship,Mbale,Member,Male,Sports and travel,17662,1.1,4,19428.2,6/15/2024,17:38,Credit Card,88.31,4.761904762,4.4155,5.2
825-94-5922,Friendship,Mbale,Normal,Male,Sports and travel,5062,4.4,3,22272.8,4/6/2024,19:26,MOMO,50.62,4.761904762,2.531,7.2
641-62-7288,Friendship,Mbale,Normal,Male,Home and lifestyle,19984,39.6,30,791366.4,4/24/2024,13:33,MOMO,599.52,4.761904762,29.976,7.1
676-10-2200,Friendship,Mbale,Member,Male,Fashion accessories,10756,1.1,3,11831.6,6/4/2024,20:13,MOMO,53.78,4.761904762,2.689,4.7
503-21-4385,Friendship,Mbale,Member,Male,Health and beauty,7982,9.9,6,79021.8,6/25/2024,12:40,MOMO,119.73,4.761904762,5.9865,
200-40-6154,Friendship,Mbale,Member,Male,Home and lifestyle,13182,39.6,20,522007.2,6/9/2024,11:45,Cash,395.46,4.761904762,19.773,5.7
430-02-3888,Friendship,Mbale,Normal,Male,Electronic accessories,9204,39.6,14,364478.4,6/7/2024,15:55,Cash,276.12,4.761904762,13.806,7.1
794-42-3736,Friendship,Mbale,Normal,Male,Food and beverages,6666,4.4,3,29330.4,5/26/2024,14:41,Credit Card,66.66,4.761904762,3.333,6.4
448-34-8700,Friendship,Mbale,Member,Male,Home and lifestyle,7382,50,13,10000,6/10/2024,13:51,MOMO,258.37,4.761904762,12.9185,6.7
452-04-8808,Friendship,Mbale,Normal,Male,Electronic accessories,17416,50,30,10000,5/26/2024,15:17,Cash,609.56,4.761904762,30.478,5.5
883-69-1285,Friendship,Mbale,Member,Male,Fashion accessories,9984,4.4,5,43929.6,4/6/2024,11:55,Credit Card,99.84,4.761904762,4.992,7
518-71-6847,Friendship,Mbale,Member,Male,Food and beverages,5320,39.6,8,210672,6/26/2024,15:10,MOMO,159.6,4.761904762,7.98,4.9
552-44-5977,Friendship,Mbale,Member,Male,Health and beauty,12400,70.4,25,872960,5/4/2024,19:08,Credit Card,496,4.761904762,24.8,6.2
430-53-4718,Friendship,Mbale,Member,Male,Health and beauty,15074,70.4,30,1061209.6,5/28/2024,15:46,Credit Card,602.96,4.761904762,30.148,8.4
690-01-6631,Friendship,Mbale,Normal,Male,Fashion accessories,3498,110,9,384780,6/26/2024,18:35,MOMO,174.9,4.761904762,8.745,
842-40-8179,Friendship,Mbale,Member,Female,Food and beverages,15440,70.4,39,1086976,2/11/2024,10:38,Credit Card,772,4.761904762,38.6,5.6
197-77-7132,Friendship,Mbale,Member,Male,Electronic accessories,18312,70.4,37,1289164.8,1/12/2024,18:22,MOMO,732.48,4.761904762,36.624,6
361-59-0574,Friendship,Mbale,Member,Male,Sports and travel,18106,70.4,36,1274662.4,3/15/2024,14:48,Credit Card,724.24,4.761904762,36.212,6.5
120-54-2248,Friendship,Mbale,Normal,Female,Food and beverages,5772,27.5,7,158730,1/22/2024,18:08,Credit Card,144.3,4.761904762,7.215,8
390-80-5128,Friendship,Mbale,Member,Male,Health and beauty,3830,1.1,1,4213,5/28/2024,17:58,Credit Card,19.15,4.761904762,0.9575,9.5
794-42-3736,Friendship,Mbale,Normal,Male,Food and beverages,6666,4.4,3,29330.4,1/26/2024,14:41,Credit Card,66.66,4.761904762,3.333,6.4
339-38-9982,Friendship,Mbale,Member,Male,Health and beauty,11972,4.4,6,52676.8,1/13/2024,14:55,Cash,119.72,4.761904762,5.986,6.7
573-10-3877,Friendship,Mbale,Member,Male,Health and beauty,7802,1.1,2,8582.2,4/16/2024,16:46,Credit Card,39.01,4.761904762,1.9505,4.7
529-56-3974,Friendship,Mbale,Member,Male,Electronic accessories,5102,17.6,5,89795.2,4/9/2024,17:03,Cash,102.04,4.761904762,5.102,6.8
883-69-1285,Friendship,Mbale,Member,Male,Fashion accessories,9984,4.4,5,43929.6,3/6/2024,11:55,Credit Card,99.84,4.761904762,4.992,7
242-55-6721,Friendship,Mbale,Normal,Male,Home and lifestyle,3232,4.4,2,14220.8,4/7/2024,11:49,MOMO,32.32,4.761904762,1.616,6.5
573-58-9734,Friendship,Mbale,Normal,Male,Fashion accessories,6074,9.9,5,60132.6,4/28/2024,13:41,MOMO,91.11,4.761904762,4.5555,5.1
559-61-5987,Friendship,Mbale,Normal,Female,Health and beauty,3550,440,1,1562000,1/14/2024,10:38,Cash,17.75,4.761904762,0.8875,8.6
679-22-6530,Friendship,Mbale,Normal,Female,Sports and travel,8124,4.4,4,35745.6,1/17/2024,10:01,Credit Card,81.24,4.761904762,4.062,0.205
636-98-3364,Friendship,Mbale,Member,Female,Electronic accessories,5252,110,4,577720,3/2/2024,12:36,MOMO,78.78,4.761904762,3.939,6.3
449-27-2918,Friendship,Mbale,Member,Female,Sports and travel,7824,440,2,3442560,3/26/2024,11:02,Cash,39.12,4.761904762,1.956,9.6
449-27-2918,Friendship,Mbale,Member,Male,Sports and travel,7824,1.1,2,8606.4,4/26/2024,11:02,Credit Card,39.12,4.761904762,1.956,9.6
277-63-2961,Friendship,Mbale,Member,Male,Health and beauty,14794,440,4,6509360,2/3/2024,15:53,Cash,73.97,4.761904762,3.6985,5.4
351-62-0822,Friendship,Mbale,Member,Male,Fashion accessories,2896,17.6,3,50969.6,6/6/2024,18:07,MOMO,57.92,4.761904762,2.896,4.5
605-83-1050,Friendship,Mbale,Normal,Male,Fashion accessories,5436,4.4,3,23918.4,3/15/2024,16:26,MOMO,54.36,4.761904762,2.718,0.215
154-74-7179,Friendship,Mbale,Normal,Male,Sports and travel,10890,1.1,3,11979,6/26/2024,19:24,MOMO,54.45,4.761904762,2.7225,7.9
296-11-7041,Friendship,Mbale,Member,Female,Health and beauty,5414,440,1,2382160,1/12/2024,20:07,Cash,27.07,4.761904762,1.3535,5.3
296-11-7041,Friendship,Mbale,Member,Male,Health and beauty,5414,1.1,1,5955.4,5/16/2024,20:07,Credit Card,27.07,4.761904762,1.3535,5.3
837-55-7229,Friendship,Mbale,Normal,Male,Fashion accessories,9488,1.1,2,10436.8,6/26/2024,18:19,Credit Card,47.44,4.761904762,2.372,6.8
156-20-0370,Friendship,Mbale,Normal,Female,Electronic accessories,5090,440,1,2239600,3/10/2024,18:10,Credit Card,25.45,4.761904762,1.2725,5.1
777-82-7220,Friendship,Mbale,Member,Male,Home and lifestyle,3012,70.4,12.048,212044.8,3/3/2024,13:01,Cash,240.96,4.761904762,12.048,7.7
175-54-2529,Friendship,Mbale,Member,Male,Food and beverages,2217,70.4,8.868,156076.8,3/3/2024,17:01,Credit Card,177.36,4.761904762,8.868,9.6
568-88-3448,Friendship,Mbale,Normal,Male,Health and beauty,2500,1.1,1.25,2750,3/3/2024,15:09,MOMO,25,4.761904762,1.25,5.5
302-15-2162,Friendship,Mbale,Member,Male,Health and beauty,4653,39.6,13.959,184258.8,3/3/2024,10:54,Credit Card,279.18,4.761904762,13.959,4.3
468-99-7231,Friendship,Mbale,Normal,Female,Home and lifestyle,4401,70.4,17.604,309830.4,3/3/2024,17:36,Cash,352.08,4.761904762,17.604,8.8
228-96-1411,Friendship,Mbale,Member,Female,Food and beverages,9870,70.4,39.48,694848,3/4/2024,20:39,Cash,789.6,4.761904762,39.48,7.6
586-25-0848,Friendship,Mbale,Normal,Female,Sports and travel,1234,53.9,4.319,66512.6,3/4/2024,11:19,Credit Card,86.38,4.761904762,4.319,6.7
759-29-9521,Friendship,Mbale,Member,Female,Fashion accessories,4896,89.1,22.032,436233.6,3/4/2024,11:27,Cash,440.64,4.761904762,22.032,8
276-75-6884,Friendship,Mbale,Normal,Female,Health and beauty,6871,9.9,10.3065,68022.9,3/4/2024,10:05,Cash,206.13,4.761904762,10.3065,8.7
558-60-5016,Friendship,Mbale,Normal,Female,Home and lifestyle,3330,89.1,14.985,296703,3/4/2024,15:27,MOMO,299.7,4.761904762,14.985,7.2
221-25-5073,Friendship,Mbale,Normal,Female,Food and beverages,7466,17.6,14.932,131401.6,3/4/2024,10:39,Cash,298.64,4.761904762,14.932,8.5
730-50-9884,Friendship,Mbale,Normal,Female,Sports and travel,8306,53.9,29.071,447693.4,3/5/2024,14:31,MOMO,581.42,4.761904762,29.071,4
733-01-9107,Friendship,Mbale,Normal,Male,Home and lifestyle,8270,39.6,24.81,327492,3/5/2024,18:14,Cash,496.2,4.761904762,24.81,7.4
225-98-1496,Friendship,Mbale,Normal,Female,Fashion accessories,2702,9.9,4.053,26749.8,3/5/2024,13:01,Credit Card,81.06,4.761904762,4.053,7.1
883-17-4236,Friendship,Mbale,Normal,Female,Sports and travel,1439,4.4,1.439,6331.6,3/5/2024,19:44,Credit Card,28.78,4.761904762,1.439,7.2
608-04-3797,Friendship,Mbale,Member,Female,Health and beauty,2532,70.4,10.128,178252.8,3/5/2024,20:24,MOMO,202.56,4.761904762,10.128,8.7
148-82-2527,Friendship,Mbale,Member,Female,Home and lifestyle,1212,110,6.06,133320,3/5/2024,13:44,Credit Card,121.2,4.761904762,6.06,8.4
576-31-4774,Friendship,Mbale,Normal,Female,Health and beauty,7341,9.9,11.0115,72675.9,3/5/2024,13:10,MOMO,220.23,4.761904762,11.0115,4
640-48-5028,Friendship,Mbale,Member,Female,Home and lifestyle,8839,89.1,39.7755,787554.9,3/5/2024,12:40,Cash,795.51,4.761904762,39.7755,6.3
174-64-0215,Friendship,Mbale,Normal,Male,Sports and travel,6974,110,34.87,767140,3/5/2024,17:49,Credit Card,697.4,4.761904762,34.87,8.9
607-76-6216,Friendship,Mbale,Member,Female,Fashion accessories,9249,27.5,23.1225,254347.5,3/5/2024,16:35,Credit Card,462.45,4.761904762,23.1225,8.6
725-54-0677,Friendship,Mbale,Member,Male,Health and beauty,8560,53.9,29.96,461384,3/5/2024,13:50,Cash,599.2,4.761904762,29.96,5.3
720-72-2436,Friendship,Mbale,Normal,Male,Food and beverages,6652,17.6,13.304,117075.2,3/5/2024,18:14,MOMO,266.08,4.761904762,13.304,6.9
199-75-8169,Friendship,Mbale,Member,Male,Sports and travel,1581,110,7.905,173910,3/6/2024,12:27,Credit Card,158.1,4.761904762,7.905,8.6
207-73-1363,Friendship,Mbale,Normal,Male,Health and beauty,6951,4.4,6.951,30584.4,3/6/2024,12:15,MOMO,139.02,4.761904762,6.951,8.1
470-31-3286,Friendship,Mbale,Normal,Male,Health and beauty,1482,9.9,2.223,14671.8,3/6/2024,11:30,Credit Card,44.46,4.761904762,2.223,8.7
149-15-7606,Friendship,Mbale,Member,Male,Sports and travel,3732,89.1,16.794,332521.2,3/6/2024,15:31,MOMO,335.88,4.761904762,16.794,5.1
238-45-6950,Friendship,Mbale,Member,Male,Food and beverages,5372,1.1,2.686,5909.2,3/6/2024,20:03,MOMO,53.72,4.761904762,2.686,6.4
643-38-7867,Friendship,Mbale,Normal,Male,Home and lifestyle,9794,1.1,4.897,10773.4,3/7/2024,11:44,MOMO,97.94,4.761904762,4.897,6.9
399-69-4630,Friendship,Mbale,Normal,Male,Electronic accessories,2221,39.6,6.663,87951.6,3/7/2024,10:23,Credit Card,133.26,4.761904762,6.663,8.6
483-71-1164,Friendship,Mbale,Normal,Female,Health and beauty,8130,39.6,24.39,321948,3/8/2024,16:43,MOMO,487.8,4.761904762,24.39,5.3
458-41-1477,Friendship,Mbale,Normal,Female,Health and beauty,4626,39.6,13.878,183189.6,3/8/2024,17:11,Credit Card,277.56,4.761904762,13.878,9.5
529-56-3974,Friendship,Mbale,Member,Male,Electronic accessories,2551,17.6,5.102,44897.6,3/9/2024,17:03,Cash,102.04,4.761904762,5.102,6.8
360-39-5055,Friendship,Mbale,Member,Male,Sports and travel,4891,27.5,12.2275,134502.5,3/9/2024,10:17,Cash,244.55,4.761904762,12.2275,6.6
157-13-5295,Friendship,Mbale,Member,Male,Health and beauty,5194,110,25.97,571340,3/9/2024,18:24,MOMO,519.4,4.761904762,25.97,6.5
616-87-0016,Friendship,Mbale,Normal,Male,Fashion accessories,9554,53.9,33.439,514960.6,3/9/2024,14:36,Credit Card,668.78,4.761904762,33.439,9.6
127-47-6963,Friendship,Mbale,Normal,Male,Health and beauty,5171,17.6,10.342,91009.6,3/9/2024,13:53,Credit Card,206.84,4.761904762,10.342,9.8
816-57-2053,Friendship,Mbale,Normal,Male,Sports and travel,6087,4.4,6.087,26782.8,3/9/2024,12:37,MOMO,121.74,4.761904762,6.087,8.7
239-48-4278,Friendship,Mbale,Member,Male,Food and beverages,1013,53.9,3.5455,54600.7,3/10/2024,19:35,MOMO,70.91,4.761904762,3.5455,8.3
607-65-2441,Friendship,Mbale,Member,Male,Health and beauty,8195,110,40.975,901450,3/10/2024,12:39,Credit Card,819.5,4.761904762,40.975,6
655-85-5130,Friendship,Mbale,Member,Female,Fashion accessories,3830,17.6,7.66,67408,3/13/2024,19:22,Cash,153.2,4.761904762,7.66,5.7
585-03-5943,Friendship,Mbale,Normal,Male,Health and beauty,1811,110,9.055,199210,3/13/2024,11:46,MOMO,181.1,4.761904762,9.055,5.9
122-61-9553,Friendship,Mbale,Normal,Female,Electronic accessories,5132,89.1,23.094,457261.2,3/14/2024,19:33,Cash,461.88,4.761904762,23.094,5.6
373-09-4567,Friendship,Mbale,Normal,Male,Food and beverages,7756,110,38.78,853160,3/14/2024,20:35,MOMO,775.6,4.761904762,38.78,6.9
848-62-7243,Friendship,Mbale,Normal,Male,Health and beauty,2489,89.1,11.2005,221769.9,3/15/2024,15:36,Cash,224.01,4.761904762,11.2005,7.4
152-08-9985,Friendship,Mbale,Member,Male,Health and beauty,6436,89.1,28.962,573447.6,3/15/2024,12:09,Credit Card,579.24,4.761904762,28.962,8.6
